"PROBE_ID"	"SYMBOL"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"ILMN_1705750"	"TGM2"	2611.078	0	1	NA	88.39899	30	2552.294	0	1	NA	93.14147	37	2046.229	0	1	NA	101.3375	28	390.9235	0	1	NA	13.94478	21	392.9113	0	1	NA	20.96824	24	2347.707	0	1	NA	71.49214	26	2416.728	0	1	NA	88.31306	22	2130.852	0	1	NA	81.03904	29	375.3665	0	1	NA	17.47116	24	300.4932	0	1	NA	13.20179	25	2703.654	0	1	NA	89.8777	26	2650.42	0	1	NA	114.5	27	2328.682	0	1	NA	90.75682	22	411.5278	0	1	NA	23.37402	23	342.7102	0	1	NA	17.64827	26
"ILMN_1797236"	"TGM2"	148.1805	0	1	NA	8.763136	17	199.2208	0	1	NA	14.51657	27	147.6505	0	1	NA	9.736868	25	85.13715	0.3311688	1	NA	6.034472	21	110.6274	0.01298701	1	NA	9.35881	25	133.0682	0.001298701	1	NA	7.642939	32	159.4234	0	1	NA	11.62861	30	117.2827	0.001298701	1	NA	8.234251	32	79.96157	0.07142857	1	NA	4.793446	25	84.6963	0.05714286	1	NA	6.816581	24	142.418	0	1	NA	10.28395	25	135.5621	0	1	NA	8.293225	26	103.7101	0.002597403	1	NA	5.101039	40	70.92889	0.1688312	1	NA	3.381349	26	93.17661	0.01428571	1	NA	6.094277	28
"ILMN_2390821"	"THOC2"	361.446	0	1	NA	12.43213	34	271.8041	0	1	NA	12.66111	20	371.9527	0	1	NA	17.46133	25	219.5066	0	1	NA	16.08294	18	255.925	0	1	NA	16.03196	18	392.1056	0	1	NA	13.48313	32	304.0828	0	1	NA	10.92477	19	373.9242	0	1	NA	22.8063	24	174.1615	0	1	NA	7.562257	25	236.9603	0	1	NA	14.25927	26	450.3286	0	1	NA	18.72018	25	324.2562	0	1	NA	15.54157	33	420.5302	0	1	NA	24.92979	14	196.7761	0	1	NA	8.82226	32	262.2885	0	1	NA	14.33991	28
"ILMN_1651346"	"TICAM2"	487.9221	0	1	NA	18.73764	28	484.1931	0	1	NA	21.89674	35	671.9415	0	1	NA	37.07876	15	278.7486	0	1	NA	18.67117	16	324.3295	0	1	NA	18.57166	16	408.8936	0	1	NA	17.34966	26	463.8032	0	1	NA	30.1967	12	736.9493	0	1	NA	47.52911	20	227.8146	0	1	NA	11.98638	20	231.4082	0	1	NA	16.41765	23	610.1849	0	1	NA	58.80878	15	530.0891	0	1	NA	30.90069	22	780.5381	0	1	NA	31.78965	32	253.6971	0	1	NA	15.54217	19	301.7611	0	1	NA	14.93502	21
"ILMN_1711566"	"TIMP1"	35379.54	0	1	NA	1431.102	26	29005.39	0	1	NA	1170.003	27	32557.03	0	1	NA	1521.327	25	14370.41	0	1	NA	830.1918	15	21158	0	1	NA	1542.39	15	24858.14	0	1	NA	1185.755	17	23770.52	0	1	NA	1347.09	20	25289.64	0	1	NA	798.6125	20	12589.44	0	1	NA	370.8831	20	15555.06	0	1	NA	611.9766	25	28487.07	0	1	NA	1274.4	25	29551.56	0	1	NA	1715.69	24	28057.77	0	1	NA	1465.36	25	13363.5	0	1	NA	758.2628	16	18046.3	0	1	NA	772.7903	23
"ILMN_1721876"	"TIMP2"	9914.056	0	1	NA	416.6317	15	7593.839	0	1	NA	326.0421	20	7763.967	0	1	NA	376.8007	18	1388.943	0	1	NA	60.16806	18	2222.555	0	1	NA	185.1554	9	8677.058	0	1	NA	355.5334	14	6848.284	0	1	NA	336.2681	8	8169.386	0	1	NA	311.9478	24	1483.408	0	1	NA	90.1108	11	1846.957	0	1	NA	73.20582	24	11033.49	0	1	NA	545.7894	22	6869.584	0	1	NA	317.3999	25	8456.091	0	1	NA	496.3704	16	1368.322	0	1	NA	109.7944	15	2027.081	0	1	NA	86.89029	19
"ILMN_1794677"	"TMC6"	104.2247	0.1454545	1	NA	5.451125	19	109.6728	0.07662338	1	NA	5.908568	24	112.9565	0.02337662	1	NA	7.354922	20	187.9479	0	1	NA	4.171294	25	211.5159	0	1	NA	14.91054	26	89.97617	0.07272727	1	NA	6.029788	29	85.16563	0.112987	1	NA	4.856047	21	78.73886	0.2467532	1	NA	6.072987	20	176.3982	0	1	NA	7.774273	29	154.6988	0	1	NA	14.22362	23	67.42428	0.4324675	1	NA	3.838329	25	75.36497	0.1675325	1	NA	3.854814	27	86.57959	0.02727273	1	NA	9.380937	18	150.0764	0	1	NA	8.995286	18	174.7386	0	1	NA	11.96786	25
"ILMN_1795893"	"TMEM167B"	570.9825	0	1	NA	22.63099	26	499.5484	0	1	NA	29.16748	24	445.1351	0	1	NA	42.90903	14	263.5044	0	1	NA	19.23677	13	369.9956	0	1	NA	23.21272	21	466.7463	0	1	NA	22.99772	28	430.6677	0	1	NA	27.50859	18	515.688	0	1	NA	27.44186	16	233.2592	0	1	NA	12.45177	20	321.5326	0	1	NA	17.8378	21	624.2463	0	1	NA	20.65991	32	439.7546	0	1	NA	22.00648	12	584.2367	0	1	NA	46.92973	17	286.3058	0	1	NA	16.17854	35	325.9031	0	1	NA	23.34745	18
"ILMN_1735680"	"TMEM30A"	698.7928	0	1	NA	49.9688	13	381.3008	0	1	NA	19.08067	16	439.8796	0	1	NA	28.02921	21	194.8188	0	1	NA	13.78219	16	234.285	0	1	NA	9.26351	14	478.9138	0	1	NA	32.47102	17	449.5108	0	1	NA	31.7298	14	503.9177	0	1	NA	36.12809	18	173.2196	0	1	NA	13.1817	20	225.2775	0	1	NA	11.60169	19	838.5817	0	1	NA	54.78473	13	489.5266	0	1	NA	51.63224	8	546.5936	0	1	NA	44.44018	16	165.4229	0	1	NA	15.73697	20	186.2449	0	1	NA	13.06351	10
"ILMN_2047206"	"TMX3"	519.5707	0	1	NA	40.83509	13	429.5969	0	1	NA	21.7866	16	531.5342	0	1	NA	38.26027	23	123.4707	0.002597403	1	NA	7.957858	20	195.4642	0	1	NA	8.78992	24	450.3886	0	1	NA	20.66243	17	369.8111	0	1	NA	10.47416	26	462.6628	0	1	NA	18.45589	23	122.2939	0	1	NA	7.969531	18	187.3208	0	1	NA	13.09034	13	670.7827	0	1	NA	38.7668	23	427.4689	0	1	NA	40.63447	19	533.2828	0	1	NA	37.13947	15	130.9551	0	1	NA	8.233139	24	206.9421	0	1	NA	7.892601	32
"ILMN_1785732"	"TNFAIP6"	484.544	0	1	NA	23.06947	26	577.9945	0	1	NA	37.26497	17	856.655	0	1	NA	60.38556	18	160.5509	0	1	NA	9.922806	19	242.9821	0	1	NA	12.25364	30	520.9831	0	1	NA	19.06021	39	720.1238	0	1	NA	29.92217	25	747.0789	0	1	NA	34.31435	26	117.4727	0	1	NA	4.711824	14	177.8663	0	1	NA	10.84049	29	641.1049	0	1	NA	47.67365	16	696.769	0	1	NA	35.40516	31	780.4839	0	1	NA	43.36016	16	126.5037	0	1	NA	5.616751	26	189.2462	0	1	NA	14.73557	28
"ILMN_1764788"	"TNFRSF1B"	87.62479	0.5064935	1	NA	7.876992	15	88.98255	0.448052	1	NA	8.348577	12	87.43803	0.4298701	1	NA	5.420717	23	213.7099	0	1	NA	11.33768	15	145.1574	0.001298701	1	NA	9.464646	27	72.3822	0.4922078	1	NA	4.513004	20	84.83455	0.1220779	1	NA	8.205003	14	79.16464	0.238961	1	NA	2.558723	19	215.3745	0	1	NA	13.12162	23	124.6647	0	1	NA	9.324548	19	71.17646	0.3077922	1	NA	5.093309	26	91.33855	0.01688312	1	NA	7.412109	21	83.13173	0.04675325	1	NA	6.882163	16	226.4225	0	1	NA	12.94691	24	121.7396	0	1	NA	10.70657	22
"ILMN_1805812"	"TOR1A"	604.2998	0	1	NA	30.16416	19	617.7623	0	1	NA	31.71448	28	660.7211	0	1	NA	30.42634	28	339.4389	0	1	NA	17.49888	21	437.3857	0	1	NA	25.08328	21	593.7634	0	1	NA	20.20182	27	608.3221	0	1	NA	28.54605	26	653.3137	0	1	NA	28.3597	21	300.5049	0	1	NA	22.45327	15	304.9813	0	1	NA	12.62205	20	803.4174	0	1	NA	50.96407	17	686.3253	0	1	NA	42.6939	19	714.8231	0	1	NA	39.62315	27	333.8584	0	1	NA	19.93736	24	381.9025	0	1	NA	20.38675	17
"ILMN_1729234"	"TPP1"	637.2902	0	1	NA	32.47386	23	459.2224	0	1	NA	21.19493	32	514.091	0	1	NA	23.21915	20	238.6517	0	1	NA	12.75439	22	354.3226	0	1	NA	17.13187	21	550.2503	0	1	NA	27.0117	15	471.7458	0	1	NA	20.19196	24	566.84	0	1	NA	20.68376	30	217.5412	0	1	NA	9.139339	22	295.305	0	1	NA	13.91843	22	610.3969	0	1	NA	23.71456	22	550.7938	0	1	NA	25.49456	26	580.0548	0	1	NA	27.67417	23	231.5089	0	1	NA	12.62698	27	330.4878	0	1	NA	11.6384	40
"ILMN_1737146"	"TRAM1"	9558.015	0	1	NA	366.41	18	8041.41	0	1	NA	436.1841	18	7809.554	0	1	NA	362.9395	23	2246.244	0	1	NA	67.52261	20	2284.799	0	1	NA	101.367	22	8783.653	0	1	NA	222.1168	26	7019.438	0	1	NA	232.8799	22	6996.012	0	1	NA	391.019	16	1713.754	0	1	NA	52.41497	27	1900.086	0	1	NA	73.47327	18	10342.92	0	1	NA	272.0924	23	7508.831	0	1	NA	407.0122	21	8409.44	0	1	NA	326.5798	18	2078.341	0	1	NA	127.8717	18	2528.739	0	1	NA	130.3886	23
"ILMN_1693317"	"TTC15"	685.0792	0	1	NA	25.63182	20	540.5143	0	1	NA	30.48921	25	591.1466	0	1	NA	25.30517	33	226.5831	0	1	NA	16.90092	20	320.0231	0	1	NA	10.66587	19	506.0121	0	1	NA	20.47177	27	509.2386	0	1	NA	17.54275	26	614.3918	0	1	NA	35.83796	23	220.3022	0	1	NA	12.41845	26	289.6378	0	1	NA	16.91335	32	659.7303	0	1	NA	34.02177	21	514.5432	0	1	NA	21.07402	35	539.9648	0	1	NA	22.28703	35	196.9844	0	1	NA	10.19355	25	282.8653	0	1	NA	16.85239	24
"ILMN_1681679"	"TSPO"	9719.782	0	1	NA	329.5007	25	6280.113	0	1	NA	318.7713	23	6720.949	0	1	NA	181.3972	22	3975.568	0	1	NA	158.1569	23	4344.514	0	1	NA	225.4494	19	7157.658	0	1	NA	231.3173	18	5873.845	0	1	NA	342.3854	14	6062.386	0	1	NA	212.4616	31	3575.38	0	1	NA	134.0961	23	3043.208	0	1	NA	117.0781	34	8730.697	0	1	NA	379.0338	20	7435.903	0	1	NA	569.9615	14	6726.872	0	1	NA	298.3694	25	3765.373	0	1	NA	184.7733	22	3591.346	0	1	NA	177.4581	20
"ILMN_2260991"	"TSPO"	2747.598	0	1	NA	106.1888	30	1957.503	0	1	NA	134.0993	24	2345.093	0	1	NA	85.94243	25	1073.93	0	1	NA	55.95609	21	1333.176	0	1	NA	64.6038	15	2229.849	0	1	NA	123.029	15	1706.217	0	1	NA	129.7047	14	2115.57	0	1	NA	109.6962	25	828.8284	0	1	NA	48.49052	11	921.5798	0	1	NA	46.45203	25	2581.411	0	1	NA	131.6185	17	1946.387	0	1	NA	74.98158	17	1988.259	0	1	NA	149.8041	28	1086.228	0	1	NA	63.74802	24	1125.41	0	1	NA	63.16539	22
"ILMN_2349658"	"TSPO"	3372.062	0	1	NA	144.5076	27	2629.338	0	1	NA	110.1001	33	3197.284	0	1	NA	125.7962	26	1397.746	0	1	NA	47.8015	39	1585.212	0	1	NA	78.73368	27	2558.208	0	1	NA	93.59686	16	2466.847	0	1	NA	69.22643	18	2712.722	0	1	NA	120.6719	29	1222.212	0	1	NA	61.95088	21	1273.008	0	1	NA	54.47301	27	3230.895	0	1	NA	133.2164	27	2587.748	0	1	NA	119.9005	24	2215.762	0	1	NA	79.85091	19	1314.524	0	1	NA	62.30405	24	1415.213	0	1	NA	74.64708	22
"ILMN_1800261"	"TUBA1B"	18473.45	0	1	NA	916.3617	16	14990.09	0	1	NA	1137.035	10	12479.6	0	1	NA	539.2182	21	7284.18	0	1	NA	345.8901	24	10949.96	0	1	NA	570.7233	21	14918.75	0	1	NA	510.6966	19	11541.57	0	1	NA	617.7464	21	10974.49	0	1	NA	460.4639	20	6768.058	0	1	NA	739.1191	14	7272.271	0	1	NA	487.6891	22	16535.81	0	1	NA	907.0341	20	14733.16	0	1	NA	694.432	19	11616.25	0	1	NA	797.0989	20	6931.404	0	1	NA	371.4606	16	8561.081	0	1	NA	530.1318	21
"ILMN_1742167"	"TUBA1C"	18780.43	0	1	NA	678.8055	16	15319.41	0	1	NA	646.1018	25	15053.81	0	1	NA	471.095	34	5965.252	0	1	NA	258.7818	26	8911.656	0	1	NA	468.6443	16	13986.74	0	1	NA	576.8916	19	13487.45	0	1	NA	596.7067	22	13455.56	0	1	NA	276.9536	9	5498.268	0	1	NA	281.3318	20	7021.718	0	1	NA	372.5067	22	16533.5	0	1	NA	689.129	22	13621.26	0	1	NA	622.1799	15	11842.76	0	1	NA	662.4045	24	6169.035	0	1	NA	296.4659	20	7297.45	0	1	NA	585.9304	17
"ILMN_1784300"	"TUBA4A"	154.5317	0	1	NA	6.972017	19	166.2316	0	1	NA	11.25518	22	161.7678	0	1	NA	15.85739	13	304.9624	0	1	NA	12.5464	16	518.8655	0	1	NA	28.4772	17	131.2816	0.001298701	1	NA	6.910888	20	169.608	0	1	NA	10.44943	22	120.435	0.001298701	1	NA	11.32736	15	280.7762	0	1	NA	12.46615	27	347.2011	0	1	NA	21.75576	22	175.8147	0	1	NA	15.22389	23	153.1292	0	1	NA	9.975772	26	147.1847	0	1	NA	12.3446	15	299.4073	0	1	NA	18.154	22	443.0247	0	1	NA	18.88425	19
"ILMN_1737084"	"TXLNA"	1498.888	0	1	NA	64.31447	23	937.5822	0	1	NA	41.00868	29	981.0301	0	1	NA	45.39125	20	547.9833	0	1	NA	23.32409	22	747.3806	0	1	NA	34.34904	26	1316.757	0	1	NA	44.61154	25	927.3937	0	1	NA	52.97846	25	1174.303	0	1	NA	49.79017	28	512.0123	0	1	NA	18.26934	22	563.3406	0	1	NA	34.67702	21	1735.193	0	1	NA	93.71818	23	1087.733	0	1	NA	54.181	33	1153.244	0	1	NA	55.95683	24	564.974	0	1	NA	22.92484	21	538.5227	0	1	NA	30.41633	27
"ILMN_1788108"	"TXNDC5"	3577.254	0	1	NA	214.1797	15	2544.223	0	1	NA	143.9868	26	3191.094	0	1	NA	148.3036	34	1120.859	0	1	NA	56.49821	31	1183.694	0	1	NA	67.54603	19	3200.001	0	1	NA	163.4988	25	2742.537	0	1	NA	104.2922	32	3215.417	0	1	NA	127.0734	21	1056.928	0	1	NA	50.6039	27	853.9744	0	1	NA	37.0266	27	3713.873	0	1	NA	127.9219	32	2679.693	0	1	NA	114.4267	21	3122.563	0	1	NA	111.8513	16	1135.521	0	1	NA	70.77708	29	1036.261	0	1	NA	43.10086	27
"ILMN_1769082"	"TXNDC5"	283.0645	0	1	NA	16.08744	31	297.6628	0	1	NA	24.51909	20	287.0379	0	1	NA	18.32489	21	144.3104	0	1	NA	9.850602	26	155.1059	0.001298701	1	NA	13.92953	20	169.2852	0	1	NA	8.778542	25	182.1507	0	1	NA	10.89413	25	232.9714	0	1	NA	17.85227	21	108.5037	0	1	NA	7.21473	17	109.1256	0.002597403	1	NA	7.150181	28	216.8116	0	1	NA	16.49233	17	187.7632	0	1	NA	11.36126	23	194.046	0	1	NA	14.49114	15	137.6213	0	1	NA	13.47876	19	140.1063	0	1	NA	10.42275	25
"ILMN_1772113"	"U2AF1"	494.1397	0	1	NA	26.59949	32	508.942	0	1	NA	42.78883	20	649.5919	0	1	NA	51.28863	23	204.3501	0	1	NA	11.56529	22	329.1052	0	1	NA	19.3576	24	444.9898	0	1	NA	31.77743	15	415.0457	0	1	NA	27.89305	22	609.9555	0	1	NA	32.96991	31	166.4021	0	1	NA	10.33782	23	176.1753	0	1	NA	13.06037	20	658.1701	0	1	NA	63.18613	18	523.0432	0	1	NA	24.90503	26	749.5804	0	1	NA	57.12904	25	179.3438	0	1	NA	12.03558	23	301.8846	0	1	NA	18.6648	22
"ILMN_2362368"	"U2AF1"	224.4431	0	1	NA	21.72303	15	274.0954	0	1	NA	28.84853	15	330.6007	0	1	NA	25.61131	23	153.1093	0	1	NA	11.25068	26	193.4561	0	1	NA	11.3925	30	181.7124	0	1	NA	10.45206	19	222.6606	0	1	NA	15.30337	24	237.6223	0	1	NA	20.14689	20	115.6733	0	1	NA	5.14699	31	96.84706	0.007792208	1	NA	6.569164	25	302.6977	0	1	NA	17.90923	25	232.2771	0	1	NA	20.84269	19	316.0485	0	1	NA	29.27328	18	148.3165	0	1	NA	9.974166	24	164.6336	0	1	NA	12.983	29
"ILMN_1768930"	"U2AF2"	1737.138	0	1	NA	67.46482	23	1491.602	0	1	NA	75.40081	22	1764.274	0	1	NA	69.89461	19	849.7687	0	1	NA	32.17117	22	1327.585	0	1	NA	52.82964	27	1456.743	0	1	NA	55.05839	27	1386.544	0	1	NA	52.95618	23	1667.762	0	1	NA	67.38158	18	700.6209	0	1	NA	32.3462	14	815.5121	0	1	NA	46.32933	15	1871.533	0	1	NA	64.799	32	1637.942	0	1	NA	87.22009	22	1675.396	0	1	NA	83.31046	19	835.9731	0	1	NA	45.75126	19	1041.529	0	1	NA	39.50788	33
"ILMN_1692121"	"USO1"	1851.516	0	1	NA	82.0502	27	1547.351	0	1	NA	66.92863	23	1817.91	0	1	NA	84.8643	21	908.4962	0	1	NA	34.64944	24	998.0486	0	1	NA	47.60145	18	1657.788	0	1	NA	60.30296	24	1562.513	0	1	NA	78.18355	25	1612.372	0	1	NA	57.25942	27	832.0948	0	1	NA	51.49666	16	914.1796	0	1	NA	51.90103	22	2245.514	0	1	NA	95.29295	20	1753.032	0	1	NA	43.04071	17	1912.497	0	1	NA	74.00143	22	925.0229	0	1	NA	45.60075	23	1121.47	0	1	NA	50.77534	29
"ILMN_1781039"	"VPS26"	368.9936	0	1	NA	22.79636	20	288.3896	0	1	NA	11.15965	23	403.2636	0	1	NA	24.8475	27	182.4067	0	1	NA	12.30176	24	282.2219	0	1	NA	19.06212	28	288.6745	0	1	NA	16.01146	21	248.1466	0	1	NA	15.42235	21	359.1414	0	1	NA	23.60146	23	140.5279	0	1	NA	8.657397	18	193.5395	0	1	NA	16.92354	30	475.8896	0	1	NA	31.43317	26	336.4447	0	1	NA	19.90147	31	472.3231	0	1	NA	31.97776	20	193.2723	0	1	NA	11.23906	21	255.3532	0	1	NA	16.74889	19
"ILMN_1760027"	"WAS"	120.372	0.01428571	1	NA	8.441731	26	124.7572	0.003896104	1	NA	9.904058	22	114.2743	0.02207792	1	NA	6.269886	26	203.315	0	1	NA	8.990799	24	275.1732	0	1	NA	11.55748	17	92.15244	0.05324675	1	NA	5.397739	23	93.83732	0.03506494	1	NA	5.675172	35	93.25641	0.02597403	1	NA	6.406223	28	171.5564	0	1	NA	12.62543	18	214.4085	0	1	NA	16.48324	21	81.15652	0.08961039	1	NA	5.616056	29	87.07404	0.02857143	1	NA	8.259308	16	84.01999	0.03896104	1	NA	4.500806	25	148.3329	0	1	NA	8.638457	21	218.2609	0	1	NA	8.84602	28
"ILMN_1675844"	"WDR1"	864.3422	0	1	NA	42.9577	16	740.3053	0	1	NA	31.43634	17	713.1716	0	1	NA	59.51284	23	326.29	0	1	NA	20.06351	29	525.0348	0	1	NA	39.86111	20	621.6772	0	1	NA	38.48619	17	580.8567	0	1	NA	49.13267	17	670.8506	0	1	NA	48.08649	16	279.431	0	1	NA	16.13325	26	334.1605	0	1	NA	20.17375	22	831.6761	0	1	NA	89.09267	18	723.1971	0	1	NA	61.77237	22	657.5466	0	1	NA	40.04332	30	312.038	0	1	NA	26.49697	24	423.1812	0	1	NA	28.11541	21
"ILMN_1671260"	"GPR177"	282.0461	0	1	NA	14.75774	32	259.1721	0	1	NA	23.744	14	298.7896	0	1	NA	22.29432	18	534.3771	0	1	NA	33.57888	15	746.0684	0	1	NA	35.64435	31	235.0139	0	1	NA	25.11256	11	224.3642	0	1	NA	10.75355	26	244.8521	0	1	NA	13.37608	23	501.0912	0	1	NA	19.21073	25	501.3437	0	1	NA	31.44827	23	267.5292	0	1	NA	16.05507	33	223.3945	0	1	NA	15.38435	16	248.742	0	1	NA	14.24284	25	528.8068	0	1	NA	38.44828	20	671.6529	0	1	NA	48.32655	25
"ILMN_2399769"	"GPR177"	213.4133	0	1	NA	10.20427	33	198.3494	0	1	NA	10.53395	22	226.2058	0	1	NA	12.20122	23	463.4068	0	1	NA	75.34087	13	494.3236	0	1	NA	23.67861	21	180.142	0	1	NA	12.98364	14	176.6707	0	1	NA	6.651359	19	210.4571	0	1	NA	9.350839	13	357.2934	0	1	NA	21.0378	22	407.7376	0	1	NA	22.26563	31	243.6443	0	1	NA	17.54644	17	183.5297	0	1	NA	9.619553	26	233.7089	0	1	NA	13.02453	23	401.0357	0	1	NA	25.1857	22	425.913	0	1	NA	20.06806	20
"ILMN_1753913"	"GPR177"	151.2695	0	1	NA	8.703308	23	161.4514	0	1	NA	12.0711	19	128.3355	0.001298701	1	NA	7.131886	25	265.3537	0	1	NA	20.56448	25	264.9147	0	1	NA	15.91275	24	113.2245	0.002597403	1	NA	8.553656	18	108.9411	0.002597403	1	NA	5.746316	24	120.7661	0.001298701	1	NA	9.853426	18	234.7352	0	1	NA	17.1208	29	239.1748	0	1	NA	11.74598	26	125.1365	0.001298701	1	NA	13.28091	18	138.1258	0	1	NA	9.855306	20	121.0032	0.001298701	1	NA	10.93747	17	226.9884	0	1	NA	17.3291	18	234.6636	0	1	NA	14.14136	20
"ILMN_2283325"	"GPR177"	571.4393	0	1	NA	22.07291	33	452.1976	0	1	NA	22.71178	24	438.44	0	1	NA	27.75051	24	969.5606	0	1	NA	71.99261	20	1214.678	0	1	NA	52.48444	19	464.0513	0	1	NA	25.06318	18	409.7334	0	1	NA	22.64705	16	394.513	0	1	NA	19.93904	24	934.8263	0	1	NA	59.34431	19	906.031	0	1	NA	48.83024	18	573.9144	0	1	NA	40.42989	20	396.1014	0	1	NA	15.17906	20	464.746	0	1	NA	18.83356	29	849.6917	0	1	NA	57.62528	16	992.2792	0	1	NA	53.20382	21
"ILMN_1714756"	"YIPF5"	721.7299	0	1	NA	27.46566	31	547.17	0	1	NA	19.06388	30	621.3041	0	1	NA	39.79226	25	192.5299	0	1	NA	14.14111	21	281.3545	0	1	NA	17.45205	23	577.8989	0	1	NA	31.04774	18	466.7204	0	1	NA	20.05906	26	494.7288	0	1	NA	20.89775	19	123.482	0	1	NA	7.85916	21	227.4585	0	1	NA	13.18279	27	979.5496	0	1	NA	37.19228	22	529.7814	0	1	NA	37.51885	20	606.4442	0	1	NA	28.53293	29	166.1219	0	1	NA	8.821265	30	254.9749	0	1	NA	9.594881	35
"ILMN_1711069"	"YPEL5"	1221.165	0	1	NA	37.18608	27	1177.801	0	1	NA	58.48138	27	1353.087	0	1	NA	88.40936	20	2851.966	0	1	NA	115.9325	26	2628.421	0	1	NA	103.448	26	1266.033	0	1	NA	45.01002	24	891.29	0	1	NA	30.01635	24	1177.701	0	1	NA	38.00462	25	2217.594	0	1	NA	82.27341	26	2104.418	0	1	NA	73.37975	26	1528.368	0	1	NA	69.23779	25	1095.776	0	1	NA	57.13845	22	1345.963	0	1	NA	42.09363	29	2616.747	0	1	NA	127.7071	23	2406.982	0	1	NA	100.0606	28
"ILMN_1694385"	"YWHAB"	6364.526	0	1	NA	196.402	32	5333.259	0	1	NA	282.5786	24	6538.518	0	1	NA	249.771	19	2566.15	0	1	NA	90.11013	23	3482.531	0	1	NA	202.9644	31	6163.006	0	1	NA	263.098	23	5225.466	0	1	NA	157.1479	33	5647.47	0	1	NA	247.3256	22	2084.986	0	1	NA	80.68282	29	3072.619	0	1	NA	100.3101	27	7128.451	0	1	NA	261.19	24	5622.84	0	1	NA	280.4551	25	5513.381	0	1	NA	210.6841	28	2429.687	0	1	NA	78.37694	25	3671.378	0	1	NA	150.3088	26
"ILMN_2277099"	"YWHAB"	361.6963	0	1	NA	26.15735	20	297.3526	0	1	NA	21.15868	21	337.2407	0	1	NA	21.93915	25	174.5306	0	1	NA	11.16333	24	257.2388	0	1	NA	22.0005	23	273.9418	0	1	NA	15.04947	21	207.2728	0	1	NA	10.82953	22	315.274	0	1	NA	16.89537	25	150.073	0	1	NA	7.457407	27	159.5473	0	1	NA	10.94404	20	300.5374	0	1	NA	13.09799	25	265.2383	0	1	NA	19.85745	17	294.235	0	1	NA	15.83136	29	181.4491	0	1	NA	11.05416	32	171.7618	0	1	NA	8.287825	27
"ILMN_2228809"	"YWHAG"	2057.9	0	1	NA	123.6844	23	1714.272	0	1	NA	102.7902	19	2177.532	0	1	NA	118.4136	18	702.1561	0	1	NA	30.11011	21	1019.174	0	1	NA	81.8311	16	1655.366	0	1	NA	119.3442	16	1512.936	0	1	NA	105.24	18	1719.529	0	1	NA	73.51194	22	473.3245	0	1	NA	22.1118	28	845.8662	0	1	NA	55.28186	26	2374.242	0	1	NA	110.6143	24	1737.184	0	1	NA	122.399	11	1885.234	0	1	NA	117.414	17	705.4383	0	1	NA	53.00105	22	1091.906	0	1	NA	70.96914	25
